accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	G_clade	qc.overallScore	qc.overallStatus	alignmentScore	alignmentStart	alignmentEnd	genome_coverage	G_coverage	F_coverage	num_date
OQ941776	OQ941776.1	OQ941776	1956-XX-XX	Oceania	Australia			Homo sapiens	2023-08-09		Pangesti et al.	Pangesti,K.N.A.,Ansari,H.R.,Bayoumi,A.,Kesson,A.M.,Hill-Cawthorne,G.A.,Abd El Ghany,M.	Westmead Institute for Medical Research (WIMR) & Sydney Infectious Disease Institute (Sydney ID), Centre for Infectious Diseases and Microbiology	A	unassigned	225.0	bad	40867	238	15016	0.9707060755336616	1.0	1.0	[1956.0013661202186:1956.9986338797814]
OR143134	OR143134.1	ASU101579	2023-01-31	North America	USA	Arizona		Homo sapiens	2023-06-27		Holland et al.	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	Arizona State University, Center for Fundamental and Applied Microbiomics	A.D.5.2	GA2.3.5	0.0	good	44818	1	15225	0.9999343185550084	1.0	1.0	2023.0835616438355
OR143151	OR143151.1	ASU101601	2022-12-10	North America	USA	Arizona		Homo sapiens	2023-06-27		Holland et al.	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	Arizona State University, Center for Fundamental and Applied Microbiomics	A.D.5.2	GA2.3.5	0.0	good	44837	1	15225	0.9998686371100164	1.0	1.0	2022.941095890411
OR143145	OR143145.1	ASU101595	2022-12-08	North America	USA	Arizona		Homo sapiens	2023-06-27		Holland et al.	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	Arizona State University, Center for Fundamental and Applied Microbiomics	A.D.5.2	GA2.3.5	0.0	good	44842	1	15225	0.9999343185550084	1.0	1.0	2022.9356164383562
OR143157	OR143157.1	ASU102675	2023-01-05	North America	USA	Arizona		Homo sapiens	2023-06-27		Holland et al.	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	Arizona State University, Center for Fundamental and Applied Microbiomics	A.D.5.2	GA2.3.5	0.0	good	44795	1	15225	0.9998686371100164	1.0	1.0	2023.0123287671233
OR143160	OR143160.1	ASU102678	2023-01-25	North America	USA	Arizona		Homo sapiens	2023-06-27		Holland et al.	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	Arizona State University, Center for Fundamental and Applied Microbiomics	A.D.5.2	GA2.3.5	0.0	good	44816	4	15225	0.9995402298850574	1.0	1.0	2023.0671232876712
OR143163	OR143163.1	ASU102683	2023-02-04	North America	USA	Arizona		Homo sapiens	2023-06-27		Holland et al.	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	Arizona State University, Center for Fundamental and Applied Microbiomics	A.D.5.2	GA2.3.5	0.0	good	44837	1	15225	0.9998686371100164	1.0	1.0	2023.0945205479452
OR143192	OR143192.1	ASU102732	2022-12-29	North America	USA	Arizona		Homo sapiens	2023-06-27		Holland et al.	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	Arizona State University, Center for Fundamental and Applied Microbiomics	A.D.5.2	GA2.3.5	56.25	mediocre	44786	1	15225	0.999671592775041	1.0	1.0	2022.9931506849316
OR143194	OR143194.1	ASU102737	2022-12-19	North America	USA	Arizona		Homo sapiens	2023-06-27		Holland et al.	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	Arizona State University, Center for Fundamental and Applied Microbiomics	A.D.5.1	GA2.3.5	0.04	good	44750	1	15225	0.9998029556650246	1.0	1.0	2022.9657534246576
OR143203	OR143203.1	ASU102747	2022-12-06	North America	USA	Arizona		Homo sapiens	2023-06-27		Holland et al.	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	Arizona State University, Center for Fundamental and Applied Microbiomics	A.D.5.2	GA2.3.5	0.0	good	44784	1	15225	0.9999343185550084	1.0	1.0	2022.9301369863015
OR143210	OR143210.1	ASU102759	2023-01-01	North America	USA	Arizona		Homo sapiens	2023-06-27		Holland et al.	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	Arizona State University, Center for Fundamental and Applied Microbiomics	A.D.3	GA2.3.5	0.0	good	44785	1	15225	0.9999343185550084	1.0	1.0	2023.0013698630137
OR143211	OR143211.1	ASU102760	2023-01-08	North America	USA	Arizona		Homo sapiens	2023-06-27		Holland et al.	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	Arizona State University, Center for Fundamental and Applied Microbiomics	A.D.5.2	GA2.3.5	0.0	good	44830	1	15225	0.9999343185550084	1.0	1.0	2023.0205479452054
OR143212	OR143212.1	ASU102763	2022-12-08	North America	USA	Arizona		Homo sapiens	2023-06-27		Holland et al.	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	Arizona State University, Center for Fundamental and Applied Microbiomics	A.D.3.4	GA2.3.5	0.0	good	44827	1	15225	1.0	1.0	1.0	2022.9356164383562
OR162201	OR162201.1	Kilifi/RSVA/HF20146_2021-03-23	2021-03-23	Africa	Kenya	Kilifi		Homo sapiens	2023-07-29		Lambisia et al.	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	KEMRI-Wellcome Trust, Epidemiology and Demography	A.D.5	GA2.3.5	0.0	good	41547	235	15014	0.8488013136288999	1.0	1.0	2021.2232876712328
OR162199	OR162199.1	Kilifi/RSVA/HF20144_2021-03-20	2021-03-20	Africa	Kenya	Kilifi		Homo sapiens	2023-07-29		Lambisia et al.	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	KEMRI-Wellcome Trust, Epidemiology and Demography	A.D.5	GA2.3.5	0.0	good	37693	236	13106	0.8435467980295567	1.0	1.0	2021.2150684931507
OR143219	OR143219.1	ASU102777	2022-12-01	North America	USA	Arizona		Homo sapiens	2023-06-27		Holland et al.	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	Arizona State University, Center for Fundamental and Applied Microbiomics	A.D.5.2	GA2.3.5	0.0	good	44762	1	15225	0.9999343185550084	1.0	1.0	2022.9164383561645
OR143222	OR143222.1	ASU102786	2022-11-30	North America	USA	Arizona		Homo sapiens	2023-06-27		Holland et al.	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	Arizona State University, Center for Fundamental and Applied Microbiomics	A.D.1.8	GA2.3.5	0.0	good	44722	1	15225	1.0	1.0	1.0	2022.9136986301369
OR143224	OR143224.1	ASU102788	2022-12-04	North America	USA	Arizona		Homo sapiens	2023-06-27		Holland et al.	Holland,S.C.,Holland,L.A.,Smith,M.F.,Leonard,V.R.,Murugan,V.,Nordstrom,L.,Mulrow,M.,Salgado,R.,White,M.,Lim,E.S.	Arizona State University, Center for Fundamental and Applied Microbiomics	A.D.1.6	GA2.3.5	0.0	good	44601	6	15220	0.985024630541872	1.0	1.0	2022.9246575342465
OR162205	OR162205.1	Kilifi/RSVA/HF20150_2021-04-01	2021-04-01	Africa	Kenya	Kilifi		Homo sapiens	2023-07-29		Lambisia et al.	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	KEMRI-Wellcome Trust, Epidemiology and Demography	A.D.4	GA2.3.5	0.0	good	43190	235	15014	0.9688669950738916	1.0	1.0	2021.2479452054795
OR162202	OR162202.1	Kilifi/RSVA/HF20147_2021-03-26	2021-03-26	Africa	Kenya	Kilifi		Homo sapiens	2023-07-29		Lambisia et al.	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	KEMRI-Wellcome Trust, Epidemiology and Demography	A.D.4	GA2.3.5	0.0	good	43313	234	15014	0.9689326765188834	1.0	1.0	2021.231506849315
OR162207	OR162207.1	Kilifi/RSVA/HF20152_2021-04-01	2021-04-01	Africa	Kenya	Kilifi		Homo sapiens	2023-07-29		Lambisia et al.	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	KEMRI-Wellcome Trust, Epidemiology and Demography	A.D.5	GA2.3.5	0.0	good	43348	235	15014	0.9689326765188834	1.0	1.0	2021.2479452054795
OR162210	OR162210.1	Kilifi/RSVA/HF20155_2021-08-28	2021-08-28	Africa	Kenya	Kilifi		Homo sapiens	2023-07-29		Lambisia et al.	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	KEMRI-Wellcome Trust, Epidemiology and Demography	A.D.5	GA2.3.5	0.0	good	43335	236	15014	0.968735632183908	1.0	1.0	2021.6561643835616
OR162219	OR162219.1	Kilifi/RSVA/HF20164_2022-02-16	2022-02-16	Africa	Kenya	Kilifi		Homo sapiens	2023-07-29		Lambisia et al.	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	KEMRI-Wellcome Trust, Epidemiology and Demography	A.D.1	GA2.3.5	0.0	good	43313	236	15014	0.9685385878489328	1.0	1.0	2022.127397260274
OR162239	OR162239.1	Kilifi/RSVA/HF20184_2022-03-04	2022-03-04	Africa	Kenya	Kilifi		Homo sapiens	2023-07-29		Lambisia et al.	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	KEMRI-Wellcome Trust, Epidemiology and Demography	A.D.4	GA2.3.5	0.0	good	43204	236	15014	0.9688669950738916	1.0	1.0	2022.1712328767123
OR162250	OR162250.1	Kilifi/RSVA/HF20195_2022-03-12	2022-03-12	Africa	Kenya	Kilifi		Homo sapiens	2023-07-29		Lambisia et al.	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	KEMRI-Wellcome Trust, Epidemiology and Demography	A.D.1	GA2.3.5	0.0	good	43319	236	15014	0.968735632183908	1.0	1.0	2022.1931506849314
OR162253	OR162253.1	Kilifi/RSVA/HF20198_2022-03-19	2022-03-19	Africa	Kenya	Kilifi		Homo sapiens	2023-07-29		Lambisia et al.	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	KEMRI-Wellcome Trust, Epidemiology and Demography	A.D.1	GA2.3.5	0.0	good	43361	239	15014	0.9684729064039408	1.0	1.0	2022.2123287671234
OR162271	OR162271.1	Kilifi/RSVA/HF20216_2022-06-22	2022-06-22	Africa	Kenya	Kilifi		Homo sapiens	2023-07-29		Lambisia et al.	Lambisia,A.W.,Lewa,C.,Mutunga,M.,Okanda,D.,Githinji,G.,Nokes,J.D.,Agoti,C.N.	KEMRI-Wellcome Trust, Epidemiology and Demography	A.D.1	GA2.3.5	0.0	good	43307	236	15014	0.968735632183908	1.0	1.0	2022.472602739726
OR287844	OR287844.1	RSV-A/human/USA/WA-S23230/2019	2019-11-03	North America	USA	Washington	King County WA	Homo sapiens	2023-08-26		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	The Brotman Baty Institute for Precision Medicine	A.D.1.1	GA2.3.5	0.0	good	44816	25	15222	0.9971100164203612	1.0	1.0	2019.8397260273973
OR287848	OR287848.1	RSV-A/human/USA/WA-S23234/2019	2019-11-17	North America	USA	Washington	Snohomish County	Homo sapiens	2023-08-26		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	The Brotman Baty Institute for Precision Medicine	A.D.1	GA2.3.5	0.0	good	44860	24	15222	0.9972413793103448	1.0	1.0	2019.8780821917808
OR287853	OR287853.1	RSV-A/human/USA/WA-S23239/2019	2019-11-20	North America	USA	Washington	King County WA	Homo sapiens	2023-08-26		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	The Brotman Baty Institute for Precision Medicine	A.D.5	GA2.3.5	0.0	good	44774	25	15222	0.9961247947454844	1.0	1.0	2019.886301369863
OR287859	OR287859.1	RSV-A/human/USA/WA-S23245/2019	2019-11-27	North America	USA	Washington	King County WA	Homo sapiens	2023-08-26		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	The Brotman Baty Institute for Precision Medicine	A.D.1	GA2.3.5	0.0	good	44817	25	15222	0.9979638752052544	1.0	1.0	2019.9054794520548
OR287875	OR287875.1	RSV-A/human/USA/WA-S23261/2019	2019-12-08	North America	USA	Washington	Snohomish County	Homo sapiens	2023-08-26		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	The Brotman Baty Institute for Precision Medicine	A.D.1	GA2.3.5	0.0	good	44833	25	15220	0.9966502463054188	1.0	1.0	2019.9356164383562
OR287881	OR287881.1	RSV-A/human/USA/WA-S23267/2019	2019-12-14	North America	USA	Washington		Homo sapiens	2023-08-26		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	The Brotman Baty Institute for Precision Medicine	A.D.1.1	GA2.3.5	0.0	good	44798	25	15222	0.9972413793103448	1.0	1.0	2019.9520547945206
OR287890	OR287890.1	RSV-A/human/USA/WA-S23276/2019	2019-12-22	North America	USA	Washington	Snohomish County	Homo sapiens	2023-08-26		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	The Brotman Baty Institute for Precision Medicine	A.D.1	GA2.3.5	0.0	good	44839	25	15222	0.9973070607553366	1.0	1.0	2019.9739726027397
OR287899	OR287899.1	RSV-A/human/USA/WA-S23285/2019	2019-12-27	North America	USA	Washington		Homo sapiens	2023-08-26		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	The Brotman Baty Institute for Precision Medicine	A.D.3	GA2.3.5	0.111111	good	44718	25	15191	0.9961247947454844	1.0	1.0	2019.9876712328767
OR287909	OR287909.1	RSV-A/human/USA/WA-S23295/2019	2019-12-29	North America	USA	Washington	Snohomish County	Homo sapiens	2023-08-26		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	The Brotman Baty Institute for Precision Medicine	A.D.1	GA2.3.5	0.0	good	44835	25	15222	0.996256157635468	1.0	1.0	2019.9931506849316
OR287943	OR287943.1	RSV-A/human/USA/WA-S23329/2020	2020-01-13	North America	USA	Washington	King County WA	Homo sapiens	2023-08-26		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	The Brotman Baty Institute for Precision Medicine	A.D.1	GA2.3.5	0.0	good	44557	25	15139	0.988111658456486	1.0	1.0	2020.0341530054645
OR287952	OR287952.1	RSV-A/human/USA/WA-S23338/2020	2020-01-22	North America	USA	Washington		Homo sapiens	2023-08-26		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	The Brotman Baty Institute for Precision Medicine	A.D.1	GA2.3.5	0.0	good	43068	90	15038	0.910935960591133	1.0	1.0	2020.058743169399
OR287965	OR287965.1	RSV-A/human/USA/WA-S23351/2020	2020-01-31	North America	USA	Washington	Snohomish County	Homo sapiens	2023-08-26		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	The Brotman Baty Institute for Precision Medicine	A.D.1	GA2.3.5	0.0	good	44862	6	15198	0.9978981937602628	1.0	1.0	2020.0833333333333
OR287984	OR287984.1	RSV-A/human/USA/WA-S23370/2020	2020-03-14	North America	USA	Washington	King County WA	Homo sapiens	2023-08-26		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	The Brotman Baty Institute for Precision Medicine	A.D.1.1	GA2.3.5	0.0	good	44709	25	15197	0.9965188834154352	1.0	1.0	2020.200819672131
OR287981	OR287981.1	RSV-A/human/USA/WA-S23367/2020	2020-02-18	North America	USA	Washington	King County WA	Homo sapiens	2023-08-26		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	The Brotman Baty Institute for Precision Medicine	A.D.1	GA2.3.5	0.0	good	43687	99	15038	0.9513300492610838	1.0	1.0	2020.1325136612022
OR287986	OR287986.1	RSV-A/human/USA/WA-S23372/2021	2021-08-18	North America	USA	Washington	King County WA	Homo sapiens	2023-08-26		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Wolf,C.R.,Duchin,J.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Chu,H.Y.,Bedford,T.,Shendure,J.	The Brotman Baty Institute for Precision Medicine	A.D.3	GA2.3.5	0.0	good	44348	25	15071	0.9883087027914614	1.0	1.0	2021.6287671232876
OR287999	OR287999.1	Zam-LSK131_2018-04-01	2018-04-01	Africa	Zambia			Homo sapiens	2023-08-26		Simusika et al.	Simusika,P.,Okamoto,M.,Sakamoto,M.,Dapat,C.,Imamura,T.,Saito,M.,Azam,S.,Mwila,E.,Monze,M.,Oshitani,H.	Tohoku University, Graduate school of Medicine, Virology Department	A.D	GA2.3.5	0.0	good	42739	224	14767	0.9394417077175696	1.0	1.0	2018.2479452054795
OR288003	OR288003.1	Zam-LSK276_2018-06-16	2018-06-16	Africa	Zambia			Homo sapiens	2023-08-26		Simusika et al.	Simusika,P.,Okamoto,M.,Sakamoto,M.,Dapat,C.,Imamura,T.,Saito,M.,Azam,S.,Mwila,E.,Monze,M.,Oshitani,H.	Tohoku University, Graduate school of Medicine, Virology Department	A.D	GA2.3.5	0.0	good	42871	224	14767	0.949688013136289	1.0	1.0	2018.4561643835616
OR288011	OR288011.1	Zam-LSK074_2019-03-13	2019-03-13	Africa	Zambia			Homo sapiens	2023-08-26		Simusika et al.	Simusika,P.,Okamoto,M.,Sakamoto,M.,Dapat,C.,Imamura,T.,Saito,M.,Azam,S.,Mwila,E.,Monze,M.,Oshitani,H.	Tohoku University, Graduate school of Medicine, Virology Department	A.D	GA2.3.5	1.5625	good	42956	224	14767	0.9552052545155992	1.0	1.0	2019.195890410959
OR466329	OR466329.1	p1306-121310703A	2012-02-13	North America	USA			Homo sapiens	2023-10-01		Avadhanula et al.	Avadhanula,V.,Agustinho,D.P.,Menon,V.K.,Chemaly,R.F.,Shah,D.P.,Qin,X.,Surathu,A.,Doddapaneni,H.,Muzny,D.M.,Metcalf,G.A.,Gregeen,S.J.,Gibbs,R.A.,Petrosino,J.J.,Sedlazeck,F.J.,Piedra,P.A.	Baylor College of Medicine, Human Genome Sequencing Center	A.D	GA2.3.5	0.0	good	44967	1	15132	0.9938916256157636	1.0	1.0	2012.1188524590164
OR466327	OR466327.1	p1306-121310701A	2012-01-05	North America	USA			Homo sapiens	2023-10-01		Avadhanula et al.	Avadhanula,V.,Agustinho,D.P.,Menon,V.K.,Chemaly,R.F.,Shah,D.P.,Qin,X.,Surathu,A.,Doddapaneni,H.,Muzny,D.M.,Metcalf,G.A.,Gregeen,S.J.,Gibbs,R.A.,Petrosino,J.J.,Sedlazeck,F.J.,Piedra,P.A.	Baylor College of Medicine, Human Genome Sequencing Center	A.3.1.1	GA2.3.3	0.0	good	44883	1	15225	1.0	1.0	1.0	2012.0122950819673
OR466333	OR466333.1	p1306-121310707C	2012-10-12	North America	USA			Homo sapiens	2023-10-01		Avadhanula et al.	Avadhanula,V.,Agustinho,D.P.,Menon,V.K.,Chemaly,R.F.,Shah,D.P.,Qin,X.,Surathu,A.,Doddapaneni,H.,Muzny,D.M.,Metcalf,G.A.,Gregeen,S.J.,Gibbs,R.A.,Petrosino,J.J.,Sedlazeck,F.J.,Piedra,P.A.	Baylor College of Medicine, Human Genome Sequencing Center	A.D	GA2.3.5	0.0	good	44951	1	15132	0.9938916256157636	1.0	1.0	2012.7800546448088
OR466337	OR466337.1	p1306-121310711A	2012-12-13	North America	USA			Homo sapiens	2023-10-01		Avadhanula et al.	Avadhanula,V.,Agustinho,D.P.,Menon,V.K.,Chemaly,R.F.,Shah,D.P.,Qin,X.,Surathu,A.,Doddapaneni,H.,Muzny,D.M.,Metcalf,G.A.,Gregeen,S.J.,Gibbs,R.A.,Petrosino,J.J.,Sedlazeck,F.J.,Piedra,P.A.	Baylor College of Medicine, Human Genome Sequencing Center	A.D	GA2.3.5	0.0	good	45175	1	15225	1.0	1.0	1.0	2012.9494535519125
OR466340	OR466340.1	p1306-121310714A	2013-01-10	North America	USA			Homo sapiens	2023-10-01		Avadhanula et al.	Avadhanula,V.,Agustinho,D.P.,Menon,V.K.,Chemaly,R.F.,Shah,D.P.,Qin,X.,Surathu,A.,Doddapaneni,H.,Muzny,D.M.,Metcalf,G.A.,Gregeen,S.J.,Gibbs,R.A.,Petrosino,J.J.,Sedlazeck,F.J.,Piedra,P.A.	Baylor College of Medicine, Human Genome Sequencing Center	A.D	GA2.3.5	0.0	good	45235	1	15225	1.0	1.0	1.0	2013.0260273972603
OR466334	OR466334.1	p1306-121310708A	2012-10-26	North America	USA			Homo sapiens	2023-10-01		Avadhanula et al.	Avadhanula,V.,Agustinho,D.P.,Menon,V.K.,Chemaly,R.F.,Shah,D.P.,Qin,X.,Surathu,A.,Doddapaneni,H.,Muzny,D.M.,Metcalf,G.A.,Gregeen,S.J.,Gibbs,R.A.,Petrosino,J.J.,Sedlazeck,F.J.,Piedra,P.A.	Baylor College of Medicine, Human Genome Sequencing Center	A.D	GA2.3.5	0.0	good	44795	1	15080	0.9904761904761904	1.0	1.0	2012.818306010929
OR466342	OR466342.1	p1306-121310716A	2013-01-11	North America	USA			Homo sapiens	2023-10-01		Avadhanula et al.	Avadhanula,V.,Agustinho,D.P.,Menon,V.K.,Chemaly,R.F.,Shah,D.P.,Qin,X.,Surathu,A.,Doddapaneni,H.,Muzny,D.M.,Metcalf,G.A.,Gregeen,S.J.,Gibbs,R.A.,Petrosino,J.J.,Sedlazeck,F.J.,Piedra,P.A.	Baylor College of Medicine, Human Genome Sequencing Center	A.3.1	GA2.3.3	0.0	good	44649	1	15225	1.0	1.0	1.0	2013.0287671232877
