accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	num_date
OQ427127	OQ427127.1	MPXV_USA_2022_TX0046	2022-10-XX	North America	USA	Texas		Homo sapiens	2023-02-18	SRR23322653	Gigante et al.	Gigante,C.,Kubin,G.,Zhao,H.,Batra,D.,Hetrick,E.,Howard,D.,Kovar,L.,Seabolt,M.,Morrison,S.,Desch,M.,Knipe,K.,Sheth,M.R.,Burgin,A.,Burroughs,M.,Lee,J.,Wilkins,K.,McCollum,A.,Hutson,C.,Davidson,W.,Rao,A.,White,S.,Li,Y.	CDC, DHCPP-PRB	IIb	hMPXV-1	B.1.20	0.9997920987378872	41	609	0	good	good	good	good	good		False	[2022.7493150684932:2022.831506849315]
OQ427152	OQ427152.1	MPXV_USA_2022_MI0008	2022-11-XX	North America	USA	Michigan		Homo sapiens	2023-02-18	SRR23322642	Gigante et al.	Gigante,C.,Johnson,S.,Zhao,H.,Batra,D.,Hetrick,E.,Howard,D.,Kovar,L.,Seabolt,M.,Weigand,M.,Knipe,K.,Burroughs,M.S.,Lee,J.,Wilkins,K.,McCollum,A.,Hutson,C.,Davidson,W.,Rao,A.,Riner,D.,Li,Y.	CDC, DHCPP-PRB	IIb	hMPXV-1	B.1	0.9997312495880004	53	609	0	good	good	good	good	good		False	[2022.8342465753424:2022.9136986301369]
OQ451898	OQ451898.1	MPXV/Germany/2022/RKI713	2022-09-XX	Europe	Germany			Homo sapiens	2023-02-22		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Pape,K.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	1.0	0	604	0	good	good	good	good	good	OPG023:526-661	False	[2022.6671232876713:2022.7465753424658]
OQ451899	OQ451899.1	MPXV/Germany/2022/RKI714	2022-09-XX	Europe	Germany			Homo sapiens	2023-02-22		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Pape,K.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.9990466966517756	188	604	0	good	good	good	good	good		False	[2022.6671232876713:2022.7465753424658]
OQ451904	OQ451904.1	MPXV/Germany/2023/RKI719	2023-01-XX	Europe	Germany			Homo sapiens	2023-02-22		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Pape,K.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1.3	1.0	0	620	0	good	good	good	good	good		False	[2023.0013698630137:2023.0835616438355]
OQ503743	OQ503743.1	MpxV/human/USA/WA-UW-102573/2022	2022-10-XX	North America	USA	Washington		Homo sapiens	2023-02-28	SRR23578461	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1.0	0	605	0	good	good	good	good	good		False	[2022.7493150684932:2022.831506849315]
OQ503750	OQ503750.1	MpxV/human/USA/WA-UW-111475/2022	2022-11-XX	North America	USA	Washington		Homo sapiens	2023-02-28	SRR23575099	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1.0	0	606	0	good	good	good	good	good		False	[2022.8342465753424:2022.9136986301369]
OQ503754	OQ503754.1	MpxV/human/USA/WA-UW-119069/2022	2022-11-XX	North America	USA	Washington		Homo sapiens	2023-02-28	SRR23575095	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.5	0.9999949292375094	0	611	1	good	good	good	good	good		False	[2022.8342465753424:2022.9136986301369]
OQ503756	OQ503756.1	MpxV/human/USA/WA-UW-126801/2022	2022-12-XX	North America	USA	Washington		Homo sapiens	2023-02-28	SRR23575103	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.2	1.0	0	615	0	good	good	good	good	good		False	[2022.9164383561645:2022.9986301369863]
OQ503765	OQ503765.1	MpxV/human/USA/WA-UW-091026/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2023-02-28	SRR23580665	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.4	1.0	0	611	0	good	good	good	good	good		False	[2022.6671232876713:2022.7465753424658]
OQ503768	OQ503768.1	MpxV/human/USA/WA-UW-091191/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2023-02-28	SRR23580682	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1.11	1.0	0	610	0	good	good	good	good	good		False	[2022.6671232876713:2022.7465753424658]
OQ503772	OQ503772.1	MpxV/human/USA/WA-UW-091051/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2023-02-28	SRR23580678	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1.0	0	610	0	good	good	good	good	good		False	[2022.6671232876713:2022.7465753424658]
OQ503773	OQ503773.1	MpxV/human/USA/WA-UW-094428/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2023-02-28	SRR23580677	Sereewit et al.	Sereewit,J.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	UW Virology, Laboratory Medicine	IIb	hMPXV-1	B.1	1.0	0	610	0	good	good	good	good	good		False	[2022.6671232876713:2022.7465753424658]
OQ503784	OQ503784.1	MPXV/Human/USA/CA-LACPHL-MA00450/2022	2022-10-09	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.7793153456485251	40610	472	3	bad	good	good	good	good		False	2022.7712328767122
OQ503795	OQ503795.1	MPXV/Human/USA/CA-LACPHL-MA00443/2022	2022-11-27	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.2	0.7966117165038107	39409	492	0	bad	good	good	good	good		False	2022.9054794520548
OQ503796	OQ503796.1	MPXV/Human/USA/CA-LACPHL-MA00444/2022	2022-11-11	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.2	0.7846903538885143	41763	480	4	bad	good	good	good	good		False	2022.8616438356164
OQ503797	OQ503797.1	MPXV/Human/USA/CA-LACPHL-MA00414/2022	2022-12-28	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.7924739743115172	38072	500	1	bad	good	good	good	mediocre		False	2022.990410958904
OQ503798	OQ503798.1	MPXV/Human/USA/CA-LACPHL-MA00410/2023	2023-01-03	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9606813076482312	6342	580	0	good	good	good	good	good		False	2023.0068493150684
OQ503799	OQ503799.1	MPXV/Human/USA/CA-LACPHL-MA00411/2023	2023-01-04	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9818263872338484	648	599	0	good	good	good	good	mediocre		False	2023.009589041096
OQ503802	OQ503802.1	MPXV/Human/USA/CA-LACPHL-MA00428/2022	2022-10-28	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.98558382223935	1295	603	0	good	good	good	good	good		False	2022.823287671233
OQ503804	OQ503804.1	MPXV/Human/USA/CA-LACPHL-MA00430/2022	2022-10-24	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9939810049237104	455	604	0	good	good	good	good	good		False	2022.8123287671233
OQ503814	OQ503814.1	MPXV/Human/USA/CA-LACPHL-MA00421/2022	2022-12-03	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.6	0.8308799294149861	30686	526	1	bad	good	good	good	good		False	2022.9219178082192
OQ503815	OQ503815.1	MPXV/Human/USA/CA-LACPHL-MA00422/2022	2022-12-03	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.6	0.991166731741452	310	607	0	good	good	good	good	good		False	2022.9219178082192
OQ503816	OQ503816.2	MPXV/Human/USA/CA-LACPHL-MA00423/2022	2022-12-02	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.17	0.975416943445786	3300	597	0	good	good	good	good	good		False	2022.9191780821918
OQ503817	OQ503817.1	MPXV/Human/USA/CA-LACPHL-MA00424/2022	2022-12-05	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.2	0.976329680694086	3120	609	0	good	good	good	good	good		False	2022.927397260274
OQ503818	OQ503818.1	MPXV/Human/USA/CA-LACPHL-MA00425/2022	2022-12-03	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9905328864301324	318	609	1	good	good	good	good	mediocre		False	2022.9219178082192
OQ503821	OQ503821.1	MPXV/Human/USA/CA-LACPHL-MA00416/2022	2022-12-12	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.991019679629226	222	605	1	good	good	good	good	good		False	2022.9465753424658
OQ503822	OQ503822.1	MPXV/Human/USA/CA-LACPHL-MA00417/2022	2022-12-12	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.976968596767896	2984	596	0	good	good	good	good	good	OPG023:574-661	False	2022.9465753424658
OQ503824	OQ503824.1	MPXV/Human/USA/CA-LACPHL-MA00413/2023	2023-01-07	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.8003539392218408	36487	496	0	bad	good	good	good	good		False	2023.017808219178
OQ503826	OQ503826.2	MPXV/Human/USA/CA-LACPHL-MA00403/2023	2023-01-06	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.17	0.9688452352580258	2781	585	0	good	good	good	good	good		False	2023.0150684931507
OQ503828	OQ503828.1	MPXV/Human/USA/CA-LACPHL-MA00405/2023	2023-01-10	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.2	0.9777494941914416	3456	598	0	good	good	good	good	good		False	2023.0260273972603
OQ503830	OQ503830.2	MPXV/Human/USA/CA-LACPHL-MA00407/2023	2023-01-10	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.17	0.9619692813208324	4378	577	0	good	good	good	good	good		False	2023.0260273972603
OQ503831	OQ503831.1	MPXV/Human/USA/CA-LACPHL-MA00408/2023	2023-01-11	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.6	0.9947923269221992	335	609	0	good	good	good	good	good		False	2023.0287671232877
OQ503837	OQ503837.1	MPXV/Human/USA/CA-LACPHL-MA00460/2023	2023-01-23	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9785303916149872	1478	592	0	good	good	good	good	good		False	2023.0616438356165
OQ503839	OQ503839.1	MPXV/Human/USA/CA-LACPHL-MA00463/2023	2023-01-26	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9691494810074592	5287	574	2	good	good	good	good	good		False	2023.0698630136985
OQ503840	OQ503840.1	MPXV/Human/USA/CA-LACPHL-MA00464/2023	2023-01-26	North America	USA			Homo sapiens	2023-02-28		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9208352559974444	14920	544	0	mediocre	good	good	mediocre	good	OPG198:31-283,OPG205:701-788	False	2023.0698630136985
OQ547754	OQ547754.1	MPXV/Germany/2022/ON/RKI727	2022-05-XX	Europe	Germany			Homo sapiens	2023-03-07		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Pape,K.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.9656202303140324	270	577	0	good	good	good	good	good		False	[2022.3301369863013:2022.4123287671232]
OQ547762	OQ547762.1	MPXV/Germany/2022/ON/RKI735	2022-07-XX	Europe	Germany			Homo sapiens	2023-03-07		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Pape,K.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.964631431628374	464	583	0	good	good	good	good	good	OPG209:179-191	False	[2022.4972602739726:2022.5794520547945]
OQ547771	OQ547771.1	MPXV/Germany/2022/ON/RKI744	2022-08-XX	Europe	Germany			Homo sapiens	2023-03-07		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Pape,K.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1.1	0.9655289565892023	296	580	0	good	good	good	good	good	OPG209:179-191	False	[2022.5821917808219:2022.664383561644]
OQ547873	OQ547873.1	hMpxV/USA/CACDPH1MPX1000155/2022	2022-12-15	North America	USA			Homo sapiens	2023-03-07		Probert et al.	Probert,W.,Espinosa,A.,Kath,C.,Haw,M.,O'Neil,R.,Bell,J.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.992764021925977	660	604	0	good	good	good	good	good		False	2022.954794520548
OQ547882	OQ547882.1	hMpxV/USA/CACDPH1MPX1000174/2022	2022-12-23	North America	USA			Homo sapiens	2023-03-07		Probert et al.	Probert,W.,Espinosa,A.,Kath,C.,Haw,M.,O'Neil,R.,Bell,J.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.97928593522608	3373	593	1	good	good	good	good	good		False	2022.9767123287672
OQ547884	OQ547884.2	hMpxV/USA/CACDPH1MPX1000176/2022	2023-01-06	North America	USA			Homo sapiens	2023-03-07		Probert et al.	Probert,W.,Espinosa,A.,Kath,C.,Haw,M.,O'Neil,R.,Bell,J.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.17	0.9891282852202484	895	604	0	good	good	good	good	good		False	2023.0150684931507
OQ547889	OQ547889.1	hMpxV/USA/CACDPH1MPX1000162/2022	2022-06-23	North America	USA			Homo sapiens	2023-03-07		Probert et al.	Probert,W.,Espinosa,A.,Kath,C.,Haw,M.,O'Neil,R.,Bell,J.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.9808629423606428	2233	591	1	good	good	good	good	good		False	2022.4753424657533
OQ547899	OQ547899.2	hMpxV/USA/CACDPH1MPX1000184/2023	2023-01-10	North America	USA			Homo sapiens	2023-03-07		Probert et al.	Probert,W.,Espinosa,A.,Kath,C.,Haw,M.,O'Neil,R.,Bell,J.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.17	0.9542312977602442	7486	587	0	mediocre	good	good	good	good		False	2023.0260273972603
OQ557942	OQ557942.1	MPXV_USA_2022_CO0007	2022-11-XX	North America	USA	Colorado		Homo sapiens	2023-03-08	SRR23675410	Gigante et al.	Gigante,C.,Steidley,B.,Zhao,H.,Batra,D.,Hetrick,E.,Howard,D.,Kovar,L.,Seabolt,M.,Morrison,S.,Desch,M.,Knipe,K.,Weigand,M.,Cintron,R.,Sheth,M.,Burgin,A.,Burroughs,M.,Lee,J.,Wilkins,K.,McCollum,A.,Hutson,C.,Davidson,W.,Rao,A.,Davizon,E.,Li,Y.	CDC, DHCPP-PRB	IIb	hMPXV-1	B.1	0.9997920987378872	41	607	0	good	good	good	good	good		False	[2022.8342465753424:2022.9136986301369]
OQ557951	OQ557951.1	MPXV_USA_2022_TX0003	2022-10-XX	North America	USA	Texas		Homo sapiens	2023-03-08	SRR23675389	Gigante et al.	Gigante,C.,Kubin,G.,Zhao,H.,Batra,D.,Hetrick,E.,Howard,D.,Kovar,L.,Seabolt,M.,Morrison,S.,Desch,M.,Knipe,K.,Weigand,M.,Cintron,R.,Sheth,M.,Burgin,A.,Burroughs,M.,Lee,J.,Wilkins,K.,McCollum,A.,Hutson,C.,Davidson,W.,Rao,A.,White,S.,Li,Y.	CDC, DHCPP-PRB	IIb	hMPXV-1	B.1	0.9997920987378872	41	609	0	good	good	good	good	good		False	[2022.7493150684932:2022.831506849315]
OQ581850	OQ581850.1	MPXV/Spain/HUNSC_ITER_0005a/2022	2022-07-01	Europe	Spain			Homo sapiens	2023-03-13		Munoz-Barrera et al.	Munoz-Barrera,A.,Ciuffreda,L.,Alcoba-Florez,J.,Rubio-Rodriguez,L.A.,Rodriguez-Perez,H.,Gil-Campesino,H.,Garcia-Martinez de Artola,D.,Salas-Hernandez,J.,Rodriguez-Nunez,J.,Inigo-Campos,A.,Garcia-Olivares,V.,Diez-Gil,O.,Gonzalez-Montelongo,R.,Valenzuela-Fernandez,A.,Lorenzo-Salazar,J.M.,Flores,C.	Instituto Tecnologico y de Energias Renovables (ITER), Genomics Division	IIb	hMPXV-1	B.1.10	0.86677585708563	19884	562	0	mediocre	good	good	good	good		False	2022.4972602739726
OQ581853	OQ581853.1	MPXV/human/Taiwan/110-093831/2023	2023-02-XX	Asia	Taiwan			Homo sapiens	2023-03-13		Lin et al.	Lin,J.-H.,Chiu,S.-C.,Huang,H.-I.,Huang,W.-L.,Li,T.-Y.,Fann,W.-B.,Hsieh,P.-Y.,Yang,J.-Y.	Centers for Disease Control, Taiwan, Center of Diagnostics and Vaccine Development	IIb	hMPXV-1	C.1	1.0	0	611	0	good	good	good	good	good		False	[2023.0863013698631:2023.1602739726027]
OQ581854	OQ581854.1	MPXV/human/Taiwan/109-005210/2023	2023-02-XX	Asia	Taiwan			Homo sapiens	2023-03-13		Lin et al.	Lin,J.-H.,Chiu,S.-C.,Huang,H.-I.,Huang,W.-L.,Li,T.-Y.,Fann,W.-B.,Hsieh,P.-Y.,Yang,J.-Y.	Centers for Disease Control, Taiwan, Center of Diagnostics and Vaccine Development	IIb	hMPXV-1	B.1.3	1.0	0	609	0	good	good	good	good	good		False	[2023.0863013698631:2023.1602739726027]
OQ581855	OQ581855.1	MPXV/human/Taiwan/0310000009/2023	2023-03-XX	Asia	Taiwan			Homo sapiens	2023-03-13		Lin et al.	Lin,J.-H.,Chiu,S.-C.,Huang,H.-I.,Huang,W.-L.,Li,T.-Y.,Fann,W.-B.,Hsieh,P.-Y.,Yang,J.-Y.	Centers for Disease Control, Taiwan, Center of Diagnostics and Vaccine Development	IIb	hMPXV-1	C.1	1.0	0	613	0	good	good	good	good	good		False	[2023.16301369863:2023.2452054794521]
OQ603478	OQ603478.1	hMpxV/USA/CA-CDPH-1MPX1000209/2023	2022-07-07	North America	USA			Homo sapiens	2023-03-15		Haw et al.	Haw,M.,Kath,C.,Espinosa,A.,O'Neil,R.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.9899041118813036	1265	600	1	good	good	good	good	good		False	2022.513698630137
OQ603483	OQ603483.1	hMpxV/USA/CA-CDPH-1MPX1000214/2023	2023-01-31	North America	USA			Homo sapiens	2023-03-15		Haw et al.	Haw,M.,Kath,C.,Espinosa,A.,O'Neil,R.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.9744078617101654	3508	594	1	good	good	good	good	mediocre		False	2023.0835616438355
OQ626773	OQ626773.1	MPXV22/human/USA-NE-375	2022-12-28	North America	USA	Nebraska		Homo sapiens	2023-03-21		Tegomoh et al.	Tegomoh,B.,Cross,S.T.,Chapman,R.C.,Bernhard,K.,McCutchen,E.L.,Fauver,J.R.,Pratt,C.B.,Warden,D.E.,Iwen,P.C.,Donahue,M.,Wiley,M.R.	University of Nebraska Medical Center, Environmental, Agricultural, and Occupational Health	IIb	hMPXV-1	B.1.20	1.0	0	616	0	good	good	good	good	good		False	2022.990410958904
OQ627927	OQ627927.1	INMI-18982022	2022-08-16	Europe	Italy			Homo sapiens	2023-05-25		Rueca et al.	Rueca,M.,Tucci,F.G.,Mazzotta,V.,Gramigna,G.,Gruber,C.E.M.,Fabeni,L.,Giombini,E.,Matusali,G.,Pinnetti,C.,Mariano,A.,Butera,O.,Specchiarello,E.,Mondi,A.,Lanini,S.,Carletti,F.,Girardi,E.,Vaia,F.,Nicastri,E.,Antinori,A.,Maggi,F.	"National Institute for Infectious Diseases ""L. Spallanzani"""" - IRCCS, Laboratory of Virology"""	IIb	hMPXV-1	B.1	0.9909385474293768	264	601	0	good	good	good	good	good		False	2022.623287671233
OQ644775	OQ644775.1	MPXV/Human/USA/CA-LACPHL-MA00469/2022	2022-11-18	North America	USA			Homo sapiens	2023-03-22		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.4	0.9865067010126312	1425	601	6	good	good	good	good	good		False	2022.8808219178081
OQ644776	OQ644776.1	MPXV/Human/USA/CA-LACPHL-MA00470/2023	2023-02-13	North America	USA			Homo sapiens	2023-03-22		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9869225035368568	1443	598	4	good	good	good	good	good		False	2023.1191780821919
OQ644777	OQ644777.1	MPXV/Human/USA/CA-LACPHL-MA00471/2023	2023-02-13	North America	USA			Homo sapiens	2023-03-22		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1	0.9914659067283949	986	606	0	good	good	good	good	good		False	2023.1191780821919
OQ644779	OQ644779.1	MPXV/Human/USA/CA-LACPHL-MA00473/2022	2022-11-10	North America	USA			Homo sapiens	2023-03-22		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.2	0.9946959824348788	354	607	0	good	good	good	good	good		False	2022.858904109589
OQ644786	OQ644786.1	MPXV/Human/USA/CA-LACPHL-MA00480/2022	2022-12-14	North America	USA			Homo sapiens	2023-03-22		Hemarajata et al.	Hemarajata,P.,Green,N.M.,Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health	IIb	hMPXV-1	B.1.6	0.7710398612639383	41464	462	0	bad	good	good	good	good		False	2022.9520547945206
