accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	G_clade	qc.overallScore	qc.overallStatus	alignmentScore	alignmentStart	alignmentEnd	genome_coverage	G_coverage	F_coverage	num_date
PP376582	PP376582.1	310103040	2019-12-11	Europe	Netherlands			Homo sapiens	2024-04-09		Langedijk et al.	Langedijk,A.C.,Lebbink,R.J.,Bont,L.J.,Evers,A.	UMC Utrecht, Paediatric Infectious Diseases	A.D.5	GA2.3.5	0.0	good	44890	1	15225	1.0	1.0	1.0	2019.9438356164383
PP376595	PP376595.1	490102018	2019-02-12	Europe	Germany			Homo sapiens	2024-04-09		Langedijk et al.	Langedijk,A.C.,Lebbink,R.J.,Bont,L.J.,Evers,A.	UMC Utrecht, Paediatric Infectious Diseases	A.D.2.2	GA2.3.5	0.0	good	45132	1	15224	0.9999343185550084	1.0	1.0	2019.1164383561643
PP376607	PP376607.1	610101008	2018-07-13	Oceania	Australia			Homo sapiens	2024-04-09		Langedijk et al.	Langedijk,A.C.,Lebbink,R.J.,Bont,L.J.,Evers,A.	UMC Utrecht, Paediatric Infectious Diseases	A.D.2.2.1	GA2.3.5	0.0	good	34457	3677	15223	0.758423645320197	1.0	1.0	2018.5301369863014
PP376621	PP376621.1	810101004	2017-12-15	Asia	Japan			Homo sapiens	2024-04-09		Langedijk et al.	Langedijk,A.C.,Lebbink,R.J.,Bont,L.J.,Evers,A.	UMC Utrecht, Paediatric Infectious Diseases	A.D	GA2.3.5	0.017778	good	44983	1	15203	0.9985550082101806	1.0	1.0	2017.954794520548
PP376657	PP376657.1	490102024	2019-02-18	Europe	Germany			Homo sapiens	2024-04-09		Langedijk et al.	Langedijk,A.C.,Lebbink,R.J.,Bont,L.J.,Evers,A.	UMC Utrecht, Paediatric Infectious Diseases	A.D.1	GA2.3.5	0.0	good	44846	1	15203	0.9985550082101806	1.0	1.0	2019.1328767123289
PP376675	PP376675.1	440103035	2019-12-02	Europe	United Kingdom			Homo sapiens	2024-04-09		Langedijk et al.	Langedijk,A.C.,Lebbink,R.J.,Bont,L.J.,Evers,A.	UMC Utrecht, Paediatric Infectious Diseases	A.D.3	GA2.3.5	0.0	good	44927	1	15225	1.0	1.0	1.0	2019.9191780821918
PP376709	PP376709.1	610102010	2019-05-22	Oceania	Australia			Homo sapiens	2024-04-09		Langedijk et al.	Langedijk,A.C.,Lebbink,R.J.,Bont,L.J.,Evers,A.	UMC Utrecht, Paediatric Infectious Diseases	A.D	GA2.3.5	0.017778	good	44977	1	15225	1.0	1.0	1.0	2019.3876712328768
PP376775	PP376775.1	310101001	2017-11-03	Europe	Netherlands			Homo sapiens	2024-04-09		Langedijk et al.	Langedijk,A.C.,Lebbink,R.J.,Bont,L.J.,Evers,A.	UMC Utrecht, Paediatric Infectious Diseases	A.D.2.2	GA2.3.5	1.5625	good	45158	1	15204	0.9985550082101806	1.0	1.0	2017.8397260273973
PP376811	PP376811.1	010103028	2020-01-06	North America	Canada			Homo sapiens	2024-04-09		Langedijk et al.	Langedijk,A.C.,Lebbink,R.J.,Bont,L.J.,Evers,A.	UMC Utrecht, Paediatric Infectious Diseases	A.D.1	GA2.3.5	6.25	good	44910	1	15225	0.9998686371100164	1.0	1.0	2020.0150273224044
PP376817	PP376817.1	270101006	2018-03-06	Africa	South Africa			Homo sapiens	2024-04-09		Langedijk et al.	Langedijk,A.C.,Lebbink,R.J.,Bont,L.J.,Evers,A.	UMC Utrecht, Paediatric Infectious Diseases	A.D	GA2.3.5	1.5625	good	44997	1	15223	0.9998029556650246	1.0	1.0	2018.176712328767
PP377517	PP377517.1	270102036	2019-04-12	Africa	South Africa			Homo sapiens	2024-04-09		Langedijk et al.	Langedijk,A.C.,Lebbink,R.J.,Bont,L.J.,Evers,A.	UMC Utrecht, Paediatric Infectious Diseases	A.D.4.1	GA2.3.5	57.8125	mediocre	44849	1	15225	0.9999343185550084	1.0	1.0	2019.2780821917809
PP377531	PP377531.1	270102042	2019-04-18	Africa	South Africa			Homo sapiens	2024-04-09		Langedijk et al.	Langedijk,A.C.,Lebbink,R.J.,Bont,L.J.,Evers,A.	UMC Utrecht, Paediatric Infectious Diseases	A.D.4.1	GA2.3.5	56.25	mediocre	44899	1	15225	1.0	1.0	1.0	2019.2945205479452
PP377575	PP377575.1	270102010	2019-02-27	Africa	South Africa			Homo sapiens	2024-04-09		Langedijk et al.	Langedijk,A.C.,Lebbink,R.J.,Bont,L.J.,Evers,A.	UMC Utrecht, Paediatric Infectious Diseases	A.D.4.1	GA2.3.5	56.25	mediocre	44857	1	15215	0.999343185550082	1.0	1.0	2019.1575342465753
PP495910	PP495910.1	RSV-A/human/USA/WA-S24971/2020	2020-01-03	North America	USA	Washington	Snohomish County	Homo sapiens	2024-03-24		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,McDermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boekch,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	The Brotman Baty Institute for Precision Medicine	A.D.1	GA2.3.5	0.0	good	44825	26	15221	0.997175697865353	1.0	1.0	2020.0068306010928
PP504649	PP504649.1	MN-MDH-RSVA-00217	2023-11-13	North America	USA	Minnesota		Homo sapiens	2024-03-26	SRR28151045	Kunerth et al.	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab	A.D.5.2	GA2.3.5	0.0	good	42642	82	14940	0.9039737274220032	1.0	1.0	2023.8671232876711
PP525306	PP525306.1	H82	2017-XX-XX	North America	USA	Philadelphia	Pa	Homo sapiens	2024-03-31		Musa et al.	Musa,A.O.,Faber,S.R.,Lopez,C.B.	Washington University in St. Louis, Molecular Microbiology	A.D.1	GA2.3.5	0.0	good	44960	1	15225	1.0	1.0	1.0	[2017.0013698630137:2017.9986301369863]
PP525317	PP525317.1	b66	2016-XX-XX	North America	USA	Philadelphia	Pa	Homo sapiens	2024-03-31		Musa et al.	Musa,A.O.,Faber,S.R.,Lopez,C.B.	Washington University in St. Louis, Molecular Microbiology	A.D	GA2.3.5	0.0	good	44619	1	15089	0.9910673234811166	1.0	1.0	[2016.0013661202186:2016.9986338797814]
PP525324	PP525324.1	cl79	2013-XX-XX	North America	USA	Philadelphia	Pa	Homo sapiens	2024-03-31		Musa et al.	Musa,A.O.,Faber,S.R.,Lopez,C.B.	Washington University in St. Louis, Molecular Microbiology	A.3.1.1	GA2.3.3	2.351111	good	44282	1	15180	0.9970443349753696	1.0	1.0	[2013.0013698630137:2013.9986301369863]
PP530261	PP530261.1	WA-UW-43417	2024-01-03	North America	USA	Washington		Homo sapiens	2024-03-31		Roychoudhury et al.	Roychoudhury,P.,Xie,X.,Sereewit,J.,Ellis,S.,Greninger,A.	University of Washington, Laboratory Medicine and Pathology	A.D.3	GA2.3.5	0.0	good	44805	1	15225	1.0	1.0	1.0	2024.0068306010928
PP681244	PP681244.1	RSVA/human/USA/NY-USAFSAM-R00012/2022	2022-11-29	North America	USA	New York		Homo sapiens	2024-04-23		Fries et al.	Fries,A.,Padraic,F.,Jennifer,M.,Kelsey,L.,William,G.,Deanna,M.,Sarah,P.,Elizabeth,M.	US Air Force, USAFSAM	A.D.5.2	GA2.3.5	0.0	good	44466	44	15145	0.99192118226601	1.0	1.0	2022.9109589041095
PP681279	PP681279.1	RSVA/human/USA/MO-USAFSAM-R00006/2022	2022-12-02	North America	USA	Missouri		Homo sapiens	2024-04-23		Fries et al.	Fries,A.,Padraic,F.,Jennifer,M.,Kelsey,L.,William,G.,Deanna,M.,Sarah,P.,Elizabeth,M.	US Air Force, USAFSAM	A.D.5.2	GA2.3.5	0.0	good	43945	43	14961	0.9799014778325124	1.0	1.0	2022.9191780821918
PP709394	PP709394.1	MN-MDH-RSVA-00322	2024-01-04	North America	USA	Minnesota		Homo sapiens	2024-04-29	SRR28706710	Kunerth et al.	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab	A.D.5.4	GA2.3.5	0.0	good	43988	82	15128	0.9725451559934318	1.0	1.0	2024.00956284153
PP748711	PP748711.1	RSV-A/human/USA/WA-S25192/2019	2019-12-27	North America	USA	Washington	Snohomish County	Homo sapiens	2024-05-08		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,Mcdermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	Seattle Flu Study, The Brotman Baty Institute for Precision Medicine	A.D.1	GA2.3.5	0.0	good	43834	91	15037	0.9603284072249588	1.0	1.0	2019.9876712328767
PP748727	PP748727.1	RSV-A/human/USA/WA-S25208/2020	2020-02-29	North America	USA	Washington	King County WA	Homo sapiens	2024-05-08		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Opsahl,J.,Rodriguez-Salas,L.,Mcdermot,E.,Stone,J.,Kolar,T.,Han,P.D.,Sibley,T.R.,Truong,M.,Reinhart,D.,Grindstaff,S.,Wolf,C.R.,Boeckh,M.,Englund,J.A.,Lutz,B.R.,Waghmare,A.,Viboud,C.,Starita,L.M.,Shendure,J.,Bedford,T.,Chu,H.Y.	Seattle Flu Study, The Brotman Baty Institute for Precision Medicine	A.D.1	GA2.3.5	0.0	good	44859	26	15221	0.998095238095238	1.0	1.0	2020.1625683060108
PP760385	PP760385.1	PP760385	2022-10-XX	North America	USA	Washington		Homo sapiens	2024-05-12	SRR28895550	Sereewit et al.	Sereewit,J.,Nunley,B.E.,Roychoudhury,P.,Greninger,A.L.	University of Washington Dept. Laboratory Medicine and Pathology, Virology Division	A.D.5.2	GA2.3.5	238.444444	bad	43925	82	15128	0.971231527093596	1.0	1.0	[2022.7493150684932:2022.831506849315]
PP781425	PP781425.1	hRSV-A-G43R60M2	2024-01-02	North America	USA			Homo sapiens	2024-05-18		Lauring et al.	Lauring,A.S.,Papalambros,L.K.	University Of Michigan, Internal Medicine - Infectious Disease	A.D.1.5	GA2.3.5	56.25	mediocre	39848	854	14976	0.8164203612479475	1.0	1.0	2024.0040983606557
PP795145	PP795145.1	HRSV/A/USA/TX-HOU-215520/2023	2023-11-01	North America	USA	Texas		Homo sapiens	2024-05-20	SRR29003499	Avadhanula et al.	Avadhanula,V.,Sahni,L.,Surathu,A.,Cregeen,S.J.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	Baylor College of Medicine, Alkek Center for Metagenomics and Microbiome Research	A.D.1.6	GA2.3.5	0.0	good	44565	1	15225	1.0	1.0	1.0	2023.8342465753424
PP795155	PP795155.1	HRSV/A/USA/TX-HOU-216767/2023	2023-12-11	North America	USA	Texas		Homo sapiens	2024-05-20	SRR29003474	Avadhanula et al.	Avadhanula,V.,Sahni,L.,Surathu,A.,Cregeen,S.J.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	Baylor College of Medicine, Alkek Center for Metagenomics and Microbiome Research	A.D.5.2	GA2.3.5	0.0	good	44803	1	15225	1.0	1.0	1.0	2023.9438356164383
PP795157	PP795157.1	HRSV/A/USA/TX-HOU-216989/2023	2023-12-22	North America	USA	Texas		Homo sapiens	2024-05-20	SRR29003470	Avadhanula et al.	Avadhanula,V.,Sahni,L.,Surathu,A.,Cregeen,S.J.,Doddapaneni,H.,Metcalf,G.A.,Tannis,A.,Moline,H.,Boom,J.,Piedra,P.	Baylor College of Medicine, Alkek Center for Metagenomics and Microbiome Research	A.D.1.5	GA2.3.5	0.0	good	44727	1	15225	1.0	1.0	1.0	2023.9739726027397
PP830409	PP830409.1	MN-MDH-RSVA-00474	2023-12-22	North America	USA	Minnesota		Homo sapiens	2024-05-29	SRR29105536	Kunerth et al.	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab	A.D.5.4	GA2.3.5	0.0	good	43728	82	15128	0.954679802955665	1.0	1.0	2023.9739726027397
PP830410	PP830410.1	MN-MDH-RSVA-00475	2023-12-23	North America	USA	Minnesota		Homo sapiens	2024-05-29	SRR29105535	Kunerth et al.	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab	A.D.1.6	GA2.3.5	0.0	good	44242	82	15128	0.9879802955665024	1.0	1.0	2023.9767123287672
PP852061	PP852061.1	MN-MDH-RSVA-00437	2024-02-11	North America	USA	Minnesota		Homo sapiens	2024-06-05	SRR29221185	Kunerth et al.	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab	A.D.3	GA2.3.5	0.0	good	43074	82	15128	0.9064039408866996	1.0	1.0	2024.113387978142
PP934471	PP934471.1	MN-MDH-RSVA-00689	2024-04-02	North America	USA	Minnesota		Homo sapiens	2024-06-26	SRR29436687	Kunerth et al.	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab	A.D.1.5	GA2.3.5	0.0	good	44311	82	15128	0.9880459770114942	1.0	1.0	2024.2527322404371
PP934474	PP934474.1	MN-MDH-RSVA-00692	2024-04-13	North America	USA	Minnesota		Homo sapiens	2024-06-26	SRR29436684	Kunerth et al.	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab	A.D.1.6	GA2.3.5	0.0	good	44248	82	15128	0.9878489326765189	1.0	1.0	2024.282786885246
PP957754	PP957754.1	MN-MDH-RSVA-00741	2024-02-05	North America	USA	Minnesota		Homo sapiens	2024-07-03	SRR29541282	Kunerth et al.	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnker,L.,Wang,X.	Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab	A.D.5.2	GA2.3.5	0.0	good	44237	82	15128	0.9877175697865354	1.0	1.0	2024.0969945355191
PQ008877	PQ008877.1	RSV-A/human/USA/WA-S25507/2024	2024-01-01	North America	USA	Washington	King County WA	Homo sapiens	2024-07-20		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Stone,J.,McDermot,E.,Kolar,T.,Han,P.D.,Sibley,T.R.,Reinhart,D.,Grindstaff,S.,Truong,M.,Babu,T.M.,Feldstein,L.R.,Saydah,S.,Briggs-Hagen,M.,Casto,A.,Ehmen,B.,Englund,J.A.,Fortmann,S.P.,Kuntz,J.L.,Lockwood,T.,Midgley,C.M.,Mularski,R.A.,Ogilvie,T.,Opsahl,J.,Reich,S.,Rodriguez-Salas,L.,Schmidt,M.A.,Smith,N.,Starita,L.,Vandermeer,M.,Weil,A.A.,Wolf,C.R.,Chu,H.Y.,Naleway,A.L.	Seattle Flu Study, The Brotman Baty Institute for Precision Medicine	A.D.1.5	GA2.3.5	0.0	good	44756	4	15223	0.9995402298850574	1.0	1.0	2024.0013661202186
PQ008878	PQ008878.1	RSV-A/human/USA/OR-S25508/2024	2024-02-12	North America	USA	Oregon	Multnomah County OR	Homo sapiens	2024-07-20		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,Stone,J.,McDermot,E.,Kolar,T.,Han,P.D.,Sibley,T.R.,Reinhart,D.,Grindstaff,S.,Truong,M.,Babu,T.M.,Feldstein,L.R.,Saydah,S.,Briggs-Hagen,M.,Casto,A.,Ehmen,B.,Englund,J.A.,Fortmann,S.P.,Kuntz,J.L.,Lockwood,T.,Midgley,C.M.,Mularski,R.A.,Ogilvie,T.,Opsahl,J.,Reich,S.,Rodriguez-Salas,L.,Schmidt,M.A.,Smith,N.,Starita,L.,Vandermeer,M.,Weil,A.A.,Wolf,C.R.,Chu,H.Y.,Naleway,A.L.	Seattle Flu Study, The Brotman Baty Institute for Precision Medicine	A.D.5.1	GA2.3.5	0.0	good	44660	16	15223	0.9988834154351396	1.0	1.0	2024.1161202185792
PQ066216	PQ066216.1	hRSV-A-HS19135	2024-01-01	North America	USA			Homo sapiens	2024-07-30		Bendall et al.	Bendall,E.E.,Lauring,A.S.	University of Michigan, Department of Microbiology	A.D.1.6	GA2.3.5	0.0	good	40636	854	14976	0.8683743842364532	1.0	1.0	2024.0013661202186
PQ066225	PQ066225.1	hRSV-A-HCV33826	2023-12-01	North America	USA			Homo sapiens	2024-07-30		Bendall et al.	Bendall,E.E.,Lauring,A.S.	University of Michigan, Department of Microbiology	A.D.5.2	GA2.3.5	0.0	good	42636	294	14976	0.9225615763546798	1.0	1.0	2023.9164383561645
PQ117649	PQ117649.1	H20-355-5990	2024-01-02	North America	USA	Virginia		Homo sapiens	2024-08-07		Rothstein et al.	Rothstein,A.P.,Qiu,X.,Collins,S.,Muir,G.,Simas,A.,Sum,A.,Lu,B.,Cosca,B.,Girinathan,B.,Leeson,P.,Phillipson,C.W.,Plocik,A.,Simen,B.	Ginkgo Bioworks, Ginkgo Biosecurity	A.D.1.5	GA2.3.5	0.0	good	44315	27	15087	0.9892282430213464	1.0	1.0	2024.0040983606557
MZ516124	MZ516124.1	SE02-0023-D02	2020-01-04	Europe	Spain			Homo sapiens	2021-08-18		Lin et al.	Lin,G.-L.,Drysdale,S.B.,Snape,M.D.,O'Connor,D.,Brown,A.,MacIntyre-Cockett,G.,Mellado-Gomez,E.,de Cesare,M.,Bonsall,D.,Ansari,M.A.,Oner,D.,Aerssens,J.,Butler,C.,Bont,L.,Openshaw,P.,Martinon-Torres,F.,Nair,H.,Bowden,R.,Golubchik,T.,Pollard,A.J.	Oxford Vaccine Group, Department of Paediatrics, University of Oxford	A.D.3	GA2.3.5	95.3125	mediocre	42394	1	15225	0.8290968801313628	1.0	1.0	2020.00956284153
OK500258	OK500258.1	Patient_G_D5	2021-04-XX	Europe	France			Homo sapiens	2022-10-07		Coppee et al.	Coppee,R.,Chenane,H.R.,Bridier-Nahmias,A.,Tcherakian,C.,Catherinot,E.,Collin,G.,Lebourgeois,S.,Visseaux,B.,Descamps,D.,Vasse,M.,Farfour,E.	Universite de Paris, Inserm UMR1137	A.D.5.2	GA2.3.5	0.0	good	44883	1	15225	1.0	1.0	1.0	[2021.2479452054795:2021.327397260274]
OK649590	OK649590.1	OK649590	1994-XX-XX	North America	USA			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.3	GA2.3	0.0	good	43882	1	15225	1.0	1.0	1.0	[1994.0013698630137:1994.9986301369863]
OK649592	OK649592.1	OK649592	1994-XX-XX	North America	USA			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.3	GA2.3	0.0	good	43867	1	15225	1.0	1.0	1.0	[1994.0013698630137:1994.9986301369863]
OK649594	OK649594.1	OK649594	1995-XX-XX	North America	USA			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.1	GA1	56.25	mediocre	41376	1	15225	1.0	1.0	1.0	[1995.0013698630137:1995.9986301369863]
OK649591	OK649591.1	OK649591	1994-XX-XX	North America	USA			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.1	GA1	56.25	mediocre	41380	1	15225	1.0	1.0	1.0	[1994.0013698630137:1994.9986301369863]
OK649593	OK649593.1	OK649593	1995-XX-XX	North America	USA			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.1	GA1	56.25	mediocre	41388	1	15225	1.0	1.0	1.0	[1995.0013698630137:1995.9986301369863]
OK649602	OK649602.1	OK649602	2008-XX-XX	South America	Brazil			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.3.1	GA2.3.3	0.0	good	44519	1	15225	1.0	1.0	1.0	[2008.0013661202186:2008.9986338797814]
OK649611	OK649611.1	OK649611	2008-XX-XX	South America	Brazil			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.3.1	GA2.3.3	0.0	good	44562	1	15225	1.0	1.0	1.0	[2008.0013661202186:2008.9986338797814]
OK649607	OK649607.1	OK649607	2008-XX-XX	South America	Brazil			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.3.1	GA2.3.3	0.0	good	44558	1	15225	1.0	1.0	1.0	[2008.0013661202186:2008.9986338797814]
OK649605	OK649605.1	OK649605	2008-XX-XX	South America	Brazil			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.3.1	GA2.3.3	0.0	good	44579	1	15225	1.0	1.0	1.0	[2008.0013661202186:2008.9986338797814]
OK649619	OK649619.1	OK649619	2008-XX-XX	South America	Brazil			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.3.1	GA2.3.3	0.0	good	44554	1	15225	1.0	1.0	1.0	[2008.0013661202186:2008.9986338797814]
OK649608	OK649608.1	OK649608	2008-XX-XX	South America	Brazil			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.2.1.1	GA3.0.2	0.0	good	42488	1	15213	0.9992118226600986	1.0	1.0	[2008.0013661202186:2008.9986338797814]
OK649618	OK649618.1	OK649618	2008-XX-XX	South America	Brazil			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.3.1	GA2.3.3	0.0	good	44547	1	15225	1.0	1.0	1.0	[2008.0013661202186:2008.9986338797814]
OK649633	OK649633.1	OK649633	2008-XX-XX	South America	Brazil			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.3.1	GA2.3.3	0.0	good	44550	1	15225	1.0	1.0	1.0	[2008.0013661202186:2008.9986338797814]
OK649638	OK649638.1	OK649638	2009-XX-XX	South America	Brazil			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.3.1	GA2.3.3	0.0	good	44499	1	15225	1.0	1.0	1.0	[2009.0013698630137:2009.9986301369863]
OK649647	OK649647.1	OK649647	2010-XX-XX	South America	Brazil			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.3.1.1	GA2.3.3	0.0	good	44949	1	15225	1.0	1.0	1.0	[2010.0013698630137:2010.9986301369863]
OK649640	OK649640.1	OK649640	2009-XX-XX	South America	Brazil			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.3.1.1	GA2.3.3	0.0	good	44897	1	15225	1.0	1.0	1.0	[2009.0013698630137:2009.9986301369863]
OK649657	OK649657.1	OK649657	1995-XX-XX	North America	Canada			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.3	GA2.3	0.0	good	43799	1	15198	0.9982266009852216	1.0	1.0	[1995.0013698630137:1995.9986301369863]
OK649651	OK649651.1	OK649651	2010-XX-XX	South America	Brazil			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.3.1	GA2.3.3	0.0	good	44555	1	15179	0.9969786535303776	1.0	1.0	[2010.0013698630137:2010.9986301369863]
OK649663	OK649663.1	OK649663	2007-XX-XX	Africa	Kenya			Homo sapiens	2021-11-07		Wang et al.	Wang,L.,Ng,T.F.F.,Castro,C.J.,Marine,R.L.,Magana,L.C.,Esona,M.,Peret,T.C.T.,Thornburg,N.J.	Centers for Disease Control and Prevention, Respiratory Viruses Branch, Division of Viral Diseases	A.3.1	GA2.3.3	0.0	good	44680	1	15214	0.9992775041050904	1.0	1.0	[2007.0013698630137:2007.9986301369863]
