accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	G_clade	qc.overallScore	qc.overallStatus	alignmentScore	alignmentStart	alignmentEnd	genome_coverage	G_coverage	F_coverage	num_date
OR795298	OR795298.1	hRSV/A/Germany/01-01609/2001	2001-02-05	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.2.1	GA3.0.2	0.0	good	42757	1	15215	0.999343185550082	1.0	1.0	2001.0972602739726
OR795299	OR795299.1	hRSV/A/Germany/01-02630/2001	2001-03-27	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.3	GA2.3.2b	0.0	good	44129	1	15215	0.999343185550082	1.0	1.0	2001.2342465753425
OR795301	OR795301.1	hRSV/A/Germany/02-00980/2002	2002-01-29	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.2.1	GA3.0.2	0.0	good	42733	1	15215	0.999343185550082	1.0	1.0	2002.0780821917808
OR795304	OR795304.1	hRSV/A/Germany/02-02688/2002	2002-04-25	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.3	GA2.3.2b	0.0	good	44039	1	15215	0.999343185550082	1.0	1.0	2002.313698630137
OR795303	OR795303.1	hRSV/A/Germany/02-02431/2002	2002-03-26	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.3	GA2.3.1	0.0	good	43951	1	15215	0.999343185550082	1.0	1.0	2002.231506849315
OR795302	OR795302.1	hRSV/A/Germany/02-01284/2002	2002-02-16	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.2.1.1	GA3.0.2	0.0	good	42658	16	15213	0.9982266009852216	1.0	1.0	2002.127397260274
OR795306	OR795306.1	hRSV/A/Germany/03-00557/2002	2002-12-12	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.2.1.1	GA3.0.2	0.0	good	42650	1	15215	0.999343185550082	1.0	1.0	2002.9465753424658
OR795312	OR795312.1	hRSV/A/Germany/04-01960/2004	2004-02-17	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.3	GA2.3.2b	0.0	good	44009	1	15215	0.999343185550082	1.0	1.0	2004.129781420765
OR795305	OR795305.1	hRSV/A/Germany/03-00082/2002	2002-10-25	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.3	GA2.2	0.0	good	43009	1	15211	0.999080459770115	1.0	1.0	2002.8150684931506
OR795308	OR795308.1	hRSV/A/Germany/03-01038/2003	2003-02-04	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.2.1	GA3.0.2	0.0	good	42693	16	15214	0.9982922824302136	1.0	1.0	2003.0945205479452
OR795307	OR795307.1	hRSV/A/Germany/03-00597/2002	2002-12-16	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.3	GA2.3.2	0.0	good	44036	1	15215	0.999343185550082	1.0	1.0	2002.9575342465753
OR795314	OR795314.1	hRSV/A/Germany/05-00877/2005	2005-01-06	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.3	GA2.3.1	0.0	good	43909	1	15215	0.999343185550082	1.0	1.0	2005.0150684931507
OR795311	OR795311.1	hRSV/A/Germany/04-01889/2004	2004-02-15	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.2.1.1	GA3.0.2	0.0	good	42645	1	15215	0.999343185550082	1.0	1.0	2004.1243169398906
OR795310	OR795310.1	hRSV/A/Germany/04-01612/2004	2004-02-07	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.2.1.1	GA3.0.2	0.0	good	42671	1	15215	0.999343185550082	1.0	1.0	2004.1024590163934
OR795309	OR795309.1	hRSV/A/Germany/04-01144/2004	2004-01-21	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.2.1	GA3.0.2	0.0	good	42701	1	15215	0.999343185550082	1.0	1.0	2004.0560109289618
OR795316	OR795316.1	hRSV/A/Germany/05-01521/2005	2005-02-03	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.2.1	GA3.0.2	0.0	good	42645	1	15215	0.999343185550082	1.0	1.0	2005.0917808219178
OR795313	OR795313.1	hRSV/A/Germany/05-00643/2004	2004-12-17	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.2.1.1	GA3.0.2	0.0	good	42669	1	15215	0.999343185550082	1.0	1.0	2004.9603825136612
OR795317	OR795317.1	hRSV/A/Germany/05-02141/2005	2005-02-14	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.2.1	GA3.0.2	0.0	good	42689	1	15215	0.999343185550082	1.0	1.0	2005.1219178082192
OR795320	OR795320.1	hRSV/A/Germany/06-02671/2006	2006-03-29	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.2.1.1	GA3.0.2	0.0	good	42557	1	15215	0.999343185550082	1.0	1.0	2006.2397260273972
OR795315	OR795315.1	hRSV/A/Germany/05-00962/2005	2005-01-11	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.3	GA2.3.2b	0.0	good	43985	1	15214	0.9992775041050904	1.0	1.0	2005.0287671232877
OR795325	OR795325.1	hRSV/A/Germany/08-02097/2008	2008-02-25	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.2.1.1	GA3.0.2	0.0	good	42549	1	15215	0.999343185550082	1.0	1.0	2008.1516393442623
OR795324	OR795324.1	hRSV/A/Germany/07-02759/2007	2007-03-05	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.2.1	GA3.0.2	0.0	good	42615	1	15214	0.9992775041050904	1.0	1.0	2007.1739726027397
OR795318	OR795318.1	hRSV/A/Germany/06-01244/2006	2006-01-27	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.3.1	GA2.3.3	0.0	good	44641	1	15215	0.999343185550082	1.0	1.0	2006.072602739726
OR795319	OR795319.1	hRSV/A/Germany/06-01417/2006	2006-02-10	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.2.1	GA3.0.2	0.0	good	42647	1	15215	0.999343185550082	1.0	1.0	2006.1109589041096
OR795326	OR795326.1	hRSV/A/Germany/08-02984/2008	2008-04-02	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.2.1	GA3.0.2	0.0	good	42534	1	15215	0.999343185550082	1.0	1.0	2008.2527322404371
OR795321	OR795321.1	hRSV/A/Germany/06-03114/2006	2006-04-11	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.3	GA2.3.1	0.0	good	43881	1	15215	0.999343185550082	1.0	1.0	2006.2753424657535
OR795323	OR795323.1	hRSV/A/Germany/07-01529/2007	2007-02-12	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.2.1.1	GA3.0.2	0.0	good	42591	1	15215	0.999343185550082	1.0	1.0	2007.1164383561643
OR795322	OR795322.1	hRSV/A/Germany/07-01176/2007	2007-02-05	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.3	GA2.3.2b	0.0	good	43962	1	15215	0.999343185550082	1.0	1.0	2007.0972602739726
OR795327	OR795327.1	hRSV/A/Germany/08-03173/2008	2008-04-22	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.3.1	GA2.3.3	0.0	good	44645	1	15215	0.999343185550082	1.0	1.0	2008.3073770491803
OR795328	OR795328.1	hRSV/A/Germany/09-03766/2009	2009-02-18	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.3.1	GA2.3.3	0.0	good	44722	1	15212	0.9991461412151068	1.0	1.0	2009.1328767123289
OR795331	OR795331.1	hRSV/A/Germany/11-00752/2010	2010-12-27	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.3	GA2.3.2b	0.0	good	43782	1	15214	0.9992775041050904	1.0	1.0	2010.9876712328767
OR795346	OR795346.1	hRSV/A/Germany/14-02421/2014	2014-03-03	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D	GA2.3.5	0.0	good	45203	1	15225	1.0	1.0	1.0	2014.168493150685
OR795349	OR795349.1	hRSV/A/Germany/15-01353/2014	2014-12-27	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D	GA2.3.5	56.25	mediocre	45167	1	15225	1.0	1.0	1.0	2014.9876712328767
OR795355	OR795355.1	hRSV/A/Germany/17-00876/2016	2016-11-30	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.5	GA2.3.5	0.0	good	44875	1	15168	0.9961904761904762	1.0	1.0	2016.9139344262296
OR795354	OR795354.1	hRSV/A/Germany/16-02403/2016	2016-02-25	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D	GA2.3.5	0.0	good	45074	1	15225	1.0	1.0	1.0	2016.1516393442623
OR795363	OR795363.1	hRSV/A/Germany/18-03012/2018	2018-02-06	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D	GA2.3.5	0.0	good	44959	1	15219	0.9996059113300492	1.0	1.0	2018.1
OR795371	OR795371.1	hRSV/A/Germany/19-01264/2019	2019-01-04	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.2.2	GA2.3.5	0.0	good	44726	15	15090	0.9902134646962232	1.0	1.0	2019.009589041096
OR795372	OR795372.1	hRSV/A/Germany/19-01267/2019	2019-01-09	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.1	GA2.3.5	0.0	good	44956	1	15225	1.0	1.0	1.0	2019.0232876712328
OR795378	OR795378.1	hRSV/A/Germany/19-02487/2019	2019-02-13	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.1	GA2.3.5	0.0	good	44927	1	15225	1.0	1.0	1.0	2019.1191780821919
OR795381	OR795381.1	hRSV/A/Germany/19-02698/2019	2019-02-17	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.1	GA2.3.5	0.0	good	44935	1	15225	1.0	1.0	1.0	2019.1301369863013
OR795391	OR795391.1	hRSV/A/Germany/20-02311/2020	2020-02-10	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D	GA2.3.5	0.0	good	44672	1	15144	0.994679802955665	1.0	1.0	2020.110655737705
OR795398	OR795398.1	hRSV/A/Germany/20-02660/2020	2020-02-22	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.3	GA2.3.5	0.0	good	44965	1	15225	1.0	1.0	1.0	2020.1434426229507
OR795413	OR795413.1	hRSV/A/Germany/21-06264/2021	2021-08-09	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.5	GA2.3.5	0.0	good	44797	1	15225	1.0	1.0	1.0	2021.6041095890412
OR795426	OR795426.1	hRSV/A/Germany/22-00345/2021	2021-10-12	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.3	GA2.3.5	0.0	good	44915	1	15225	1.0	1.0	1.0	2021.7794520547945
OR795429	OR795429.1	hRSV/A/Germany/22-00553/2021	2021-10-15	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.5	GA2.3.5	0.0	good	44819	1	15225	1.0	1.0	1.0	2021.7876712328766
OR795436	OR795436.1	hRSV/A/Germany/22-00758/2021	2021-10-25	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.5.2	GA2.3.5	0.0	good	44807	1	15225	1.0	1.0	1.0	2021.8150684931506
OR795444	OR795444.1	hRSV/A/Germany/22-01154/2021	2021-10-28	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.5	GA2.3.5	0.0	good	44819	1	15225	1.0	1.0	1.0	2021.823287671233
OR795446	OR795446.1	hRSV/A/Germany/22-01286/2021	2021-10-19	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.1	GA2.3.5	0.0	good	44792	1	15220	0.999671592775041	1.0	1.0	2021.7986301369863
OR795445	OR795445.1	hRSV/A/Germany/22-01193/2021	2021-11-04	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.3.1	GA2.3.5	0.0	good	44826	1	15219	0.9996059113300492	1.0	1.0	2021.8424657534247
OR795442	OR795442.1	hRSV/A/Germany/22-00983/2021	2021-10-27	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.5	GA2.3.5	0.0	good	44814	1	15225	1.0	1.0	1.0	2021.8205479452056
OR795450	OR795450.1	hRSV/A/Germany/22-01320/2021	2021-11-04	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.5.2	GA2.3.5	0.0	good	44879	1	15225	1.0	1.0	1.0	2021.8424657534247
OR795451	OR795451.1	hRSV/A/Germany/22-01323/2021	2021-11-05	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.5.2	GA2.3.5	0.0	good	44323	29	15085	0.9889655172413792	1.0	1.0	2021.845205479452
OR795454	OR795454.1	hRSV/A/Germany/22-01687/2021	2021-11-17	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.1	GA2.3.5	0.0	good	44897	1	15225	1.0	1.0	1.0	2021.8780821917808
OR795455	OR795455.1	hRSV/A/Germany/22-01741/2021	2021-11-19	Europe	Germany			Homo sapiens	2024-02-13		Kondgen et al.	Kondgen,S.,Reiche,J.	Robert Koch Institut	A.D.1	GA2.3.5	0.0	good	44892	1	15219	0.9996059113300492	1.0	1.0	2021.8835616438357
OR872594	OR872594.1	hRSV-A-W13J87D6	2022-07-11	North America	USA			Homo sapiens	2023-12-17		Gilbert et al.	Gilbert,J.,Lauring,A.S.,Papalambros,L.K.	University of Michigan, Microbiology & Immunology	A.D.5.2	GA2.3.5	0.0	good	42067	550	14975	0.9147454844006568	1.0	1.0	2022.5246575342467
OR872603	OR872603.1	hRSV-A-D13J36F4	2022-10-26	North America	USA			Homo sapiens	2023-12-17		Gilbert et al.	Gilbert,J.,Lauring,A.S.,Papalambros,L.K.	University of Michigan, Microbiology & Immunology	A.D.5.2	GA2.3.5	0.0	good	41337	653	14975	0.878752052545156	1.0	1.0	2022.817808219178
OR872625	OR872625.1	hRSV-A-W13K31X8	2022-10-15	North America	USA			Homo sapiens	2023-12-17		Gilbert et al.	Gilbert,J.,Lauring,A.S.,Papalambros,L.K.	University of Michigan, Microbiology & Immunology	A.D.1.8	GA2.3.5	0.0	good	39813	854	14975	0.8074220032840722	1.0	1.0	2022.7876712328766
OR872635	OR872635.1	hRSV-A-D13J35K4	2022-10-25	North America	USA			Homo sapiens	2023-12-17		Gilbert et al.	Gilbert,J.,Lauring,A.S.,Papalambros,L.K.	University of Michigan, Microbiology & Immunology	A.D.5.2	GA2.3.5	0.0	good	41797	550	14975	0.8972742200328407	1.0	1.0	2022.8150684931506
OR872638	OR872638.1	hRSV-A-W13K17H5	2022-09-19	North America	USA			Homo sapiens	2023-12-17		Gilbert et al.	Gilbert,J.,Lauring,A.S.,Papalambros,L.K.	University of Michigan, Microbiology & Immunology	A.D.5.2	GA2.3.5	0.0	good	41344	854	14975	0.9113957307060756	1.0	1.0	2022.7164383561644
OR872643	OR872643.1	hRSV-A-W13K18M4	2022-09-18	North America	USA			Homo sapiens	2023-12-17		Gilbert et al.	Gilbert,J.,Lauring,A.S.,Papalambros,L.K.	University of Michigan, Microbiology & Immunology	A.D.5.2	GA2.3.5	0.0	good	41881	550	14975	0.9033169129720854	1.0	1.0	2022.713698630137
OR882979	OR882979.1	hRSV-A-HS16189	2022-11-23	North America	USA			Homo sapiens	2023-12-17		Lauring et al.	Lauring,A.S.,Papalambros,L.K.,Fitzsimmons,W.J.,Gilbert,J.	University of Michigan, Microbiology & Immunology	A.D.5.2	GA2.3.5	0.0	good	42898	294	14976	0.9401642036124794	1.0	1.0	2022.8945205479451
OR882983	OR882983.1	hRSV-A-HS15988	2022-10-31	North America	USA			Homo sapiens	2023-12-17		Lauring et al.	Lauring,A.S.,Papalambros,L.K.,Fitzsimmons,W.J.,Gilbert,J.	University of Michigan, Microbiology & Immunology	A.D.5.2	GA2.3.5	0.0	good	42998	294	14976	0.9471264367816092	1.0	1.0	2022.831506849315
OR882993	OR882993.1	hRSV-A-HS16230	2022-11-27	North America	USA			Homo sapiens	2023-12-17		Lauring et al.	Lauring,A.S.,Papalambros,L.K.,Fitzsimmons,W.J.,Gilbert,J.	University of Michigan, Microbiology & Immunology	A.D.5.2	GA2.3.5	1.5625	good	41970	294	14976	0.8732348111658457	1.0	1.0	2022.9054794520548
OR883013	OR883013.1	hRSV-A-HS16052	2022-11-03	North America	USA			Homo sapiens	2023-12-17		Lauring et al.	Lauring,A.S.,Papalambros,L.K.,Fitzsimmons,W.J.,Gilbert,J.	University of Michigan, Microbiology & Immunology	A.D.5.2	GA2.3.5	0.0	good	42985	294	14976	0.9432512315270936	1.0	1.0	2022.8397260273973
OR915765	OR915765.1	hRSV-A-HS9760	2021-09-27	North America	USA			Homo sapiens	2023-12-26		Lauring et al.	Lauring,A.S.,Papalambros,L.K.	University Of Michigan, Internal Medicine - Infectious Disease	A.D.5.3	GA2.3.5	0.0	good	42680	294	14977	0.9214449917898194	1.0	1.0	2021.7383561643835
PP084059	PP084059.1	RSV-A/human/USA/OR-S24495/2023	2023-11-04	North America	USA	Oregon	Washington County OR	Homo sapiens	2024-01-23		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Kolar,T.,Han,P.D.,Sibley,T.R.,Reinhart,D.,Grindstaff,S.,Truong,M.,Babu,T.M.,Feldstein,L.R.,Saydah,S.,Briggs-Hagen,M.,Casto,A.,Ehmen,B.,Englund,J.A.,Fortmann,S.P.,Kuntz,J.L.,Lockwood,T.,Midgley,C.M.,Mularski,R.A.,Ogilvie,T.,Reich,S.,Schmidt,M.A.,Smith,N.,Starita,L.,Stone,J.,Vandermeer,M.,Weil,A.A.,Wolf,C.R.,Chu,H.Y.,Naleway,A.L.	The Brotman Baty Institute for Precision Medicine	A.D.3.2	GA2.3.5	0.0	good	43982	64	15038	0.974975369458128	1.0	1.0	2023.8424657534247
PP135013	PP135013.1	MN-MDH-RSVA-00017	2023-08-25	North America	USA	Minnesota		Homo sapiens	2024-01-28	SRR27380617	Kunerth et al.	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab	A.D.5.4	GA2.3.5	0.0	good	44000	82	15128	0.9725451559934318	1.0	1.0	2023.6479452054793
PP151359	PP151359.1	KW/RSVA/40449	2021-10-17	Asia	Kuwait			Homo sapiens	2024-01-31		Madi et al.	Madi,N.	Kuwait University, Microbiology	A.D.5	GA2.3.5	94.737778	mediocre	44146	1	15225	1.0	1.0	1.0	2021.7931506849316
PP151363	PP151363.1	KW/RSVA/43722	2021-10-20	Asia	Kuwait			Homo sapiens	2024-01-31		Madi et al.	Madi,N.	Kuwait University, Microbiology	A.D.3	GA2.3.5	15.471111	good	44386	1	15225	1.0	1.0	1.0	2021.8013698630136
PP151365	PP151365.1	KW/RSVA/44163	2021-09-17	Asia	Kuwait			Homo sapiens	2024-01-31		Madi et al.	Madi,N.	Kuwait University, Microbiology	A.D.3	GA2.3.5	34.417778	mediocre	44262	1	15225	1.0	1.0	1.0	2021.7109589041097
PP151369	PP151369.1	KW/RSVA/44695	2021-09-01	Asia	Kuwait			Homo sapiens	2024-01-31		Madi et al.	Madi,N.	Kuwait University, Microbiology	A.D.3	GA2.3.5	8.217778	good	44370	1	15225	1.0	1.0	1.0	2021.6671232876713
PP151379	PP151379.1	KW/RSVA/46550	2021-09-15	Asia	Kuwait			Homo sapiens	2024-01-31		Madi et al.	Madi,N.	Kuwait University, Microbiology	A.D.3	GA2.3.5	36.0	mediocre	44278	1	15225	1.0	1.0	1.0	2021.7054794520548
PP151380	PP151380.1	KW/RSVA/46733	2021-09-01	Asia	Kuwait			Homo sapiens	2024-01-31		Madi et al.	Madi,N.	Kuwait University, Microbiology	A.D.3	GA2.3.5	43.380278	mediocre	44226	1	15225	0.9999343185550084	1.0	1.0	2021.6671232876713
PP151386	PP151386.1	KW/RSVA/48464	2021-09-09	Asia	Kuwait			Homo sapiens	2024-01-31		Madi et al.	Madi,N.	Kuwait University, Microbiology	A.D.3	GA2.3.5	136.111111	bad	44006	1	15225	1.0	1.0	1.0	2021.6890410958904
PP151394	PP151394.1	KW/RSVA/52534	2021-08-15	Asia	Kuwait			Homo sapiens	2024-01-31		Madi et al.	Madi,N.	Kuwait University, Microbiology	A.D.3	GA2.3.5	40.111111	mediocre	44250	1	15225	1.0	1.0	1.0	2021.6205479452055
PP203263	PP203263.1	PP203263	2022-XX-XX	North America	USA	Washington		Homo sapiens	2024-02-18		Goya et al.	Goya,S.,Wendm,S.,Sereewit,J.,Shankar,R.,Kim,D.Y.,Greninger,A.L.	University of Washington Dept. Laboratory Medicine and Pathology, Virology Division	A.D.2.1	GA2.3.5	1.5625	good	44714	1	15225	0.9999343185550084	1.0	1.0	[2022.0013698630137:2022.9986301369863]
PP203265	PP203265.1	PP203265	2022-XX-XX	North America	USA	Washington		Homo sapiens	2024-02-18		Goya et al.	Goya,S.,Wendm,S.,Sereewit,J.,Shankar,R.,Kim,D.Y.,Greninger,A.L.	University of Washington Dept. Laboratory Medicine and Pathology, Virology Division	A.D.5.2	GA2.3.5	1.5625	good	44612	1	15225	0.9999343185550084	1.0	1.0	[2022.0013698630137:2022.9986301369863]
PP237788	PP237788.1	MN-MDH-RSVA-00064	2023-10-08	North America	USA	Minnesota		Homo sapiens	2024-02-19	SRR27700189	Kunerth et al.	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab	A.D.5.4	GA2.3.5	0.0	good	42731	82	14940	0.909688013136289	1.0	1.0	2023.768493150685
PP237790	PP237790.1	MN-MDH-RSVA-00068	2023-10-13	North America	USA	Minnesota		Homo sapiens	2024-02-19	SRR27700201	Kunerth et al.	Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Wang,X.	Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab	A.D.5.4	GA2.3.5	0.0	good	43057	82	15128	0.9064039408866996	1.0	1.0	2023.782191780822
PP342431	PP342431.1	RSV-A/human/USA/WA-S24691/2023	2023-12-13	North America	USA	Washington	Clark County WA	Homo sapiens	2024-02-26		Frazar et al.	Frazar,C.D.,Lee,J.,Ryke,E.,Gamboa,L.,McDermot,E.,Kolar,T.,Han,P.D.,Sibley,T.R.,Reinhart,D.,Grindstaff,S.,Truong,M.,Babu,T.M.,Feldstein,L.R.,Saydah,S.,Briggs-Hagen,M.,Casto,A.,Ehmen,B.,Englund,J.A.,Fortmann,S.P.,Kuntz,J.L.,Lockwood,T.,Midgley,C.M.,Mularski,R.A.,Ogilvie,T.,Opsahl,J.,Reich,S.,Rodriguez-Salas,L.,Schmidt,M.A.,Smith,N.,Starita,L.,Stone,J.,Vandermeer,M.,Weil,A.A.,Wolf,C.R.,Chu,H.Y.,Naleway,A.L.	The Brotman Baty Institute for Precision Medicine	A.D.1.5	GA2.3.5	0.0	good	43842	65	15158	0.9517241379310344	1.0	1.0	2023.9493150684932
PP352293	PP352293.1	PP352293	2018-12-XX	North America	USA			Homo sapiens	2024-02-27		Rios Guzman et al.	Rios Guzman,E.,Simons,L.M.,Dean,T.J.,Agnes,F.,Pawlowski,A.,Alisoltanidehkordi,A.,Nam,H.H.,Ison,M.G.,Ozer,E.A.,Lorenzo-Redondo,R.,Hultquist,J.F.	Northwestern University, Medicine	A.D	GA2.3.5	1.777778	good	44939	1	15225	1.0	1.0	1.0	[2018.9164383561645:2018.9986301369863]
PP352385	PP352385.1	PP352385	2022-12-XX	North America	USA			Homo sapiens	2024-02-27		Rios Guzman et al.	Rios Guzman,E.,Simons,L.M.,Dean,T.J.,Agnes,F.,Pawlowski,A.,Alisoltanidehkordi,A.,Nam,H.H.,Ison,M.G.,Ozer,E.A.,Lorenzo-Redondo,R.,Hultquist,J.F.	Northwestern University, Medicine	A.D.3	GA2.3.5	0.0	good	44393	1	15070	0.9879146141215108	1.0	1.0	[2022.9164383561645:2022.9986301369863]
PP352381	PP352381.1	PP352381	2022-12-XX	North America	USA			Homo sapiens	2024-02-27		Rios Guzman et al.	Rios Guzman,E.,Simons,L.M.,Dean,T.J.,Agnes,F.,Pawlowski,A.,Alisoltanidehkordi,A.,Nam,H.H.,Ison,M.G.,Ozer,E.A.,Lorenzo-Redondo,R.,Hultquist,J.F.	Northwestern University, Medicine	A.D.3	GA2.3.5	0.0	good	44171	1	15080	0.9904105090311986	1.0	1.0	[2022.9164383561645:2022.9986301369863]
